fold,fight_id,won,market_margin,correction
2021,e8fd128286788a6d,1,0.2906189321250906,0.08462342036056614
2021,086c2a0cae0835c4,1,0.9253850553378478,0.9503590490475282
2021,0eac7075bf3d7ab7,1,1.085367061918089,0.026420138055970988
2021,23c7c6ceee34585f,0,-0.2776317365982792,-0.07938047567817952
2021,4341ebb5a56e6943,1,0.7453329337305153,-0.1394777072137917
2021,5357dab4d331eb18,1,0.4276009637403903,0.24418695387359285
2021,78afed76d0e9a639,1,0.3130917879771496,0.19209590228087653
2021,81de3929330076d2,0,0.7060053355033142,0.04761516982963254
2021,85099c6378ff87c5,1,0.19076042543981944,0.05004679489995564
2021,c9283da5f4d7aaf4,1,0.22590516664069274,-0.1332364768533049
2021,ce0fda34122f3d48,0,0.6686060716438279,-0.20601442354202126
2021,d40eae4425092219,1,0.5142435049633561,0.20868454221681965
2021,d988760df61f027c,1,0.6618946370558405,0.2543817582650518
2021,07468b6347ac5e3d,0,-0.6927739765996517,0.16201297310538898
2021,1aba46988c9b58f9,0,-0.3521609544063912,0.12568343572867974
2021,53b480b44b0b51f1,1,0.14729493468270413,0.14327481777205356
2021,5d5bf07dbfada0e3,1,0.5577092096648408,0.04859913136146532
2021,7070abfa26c079b8,0,-0.4934338810541215,0.1147005739309373
2021,7d0ce28ce8a77eb1,1,0.11923758136737814,0.29765068543445594
2021,8245791a3d3403c6,1,-0.3521609544063912,0.191474357178341
2021,858feabaf429a963,0,-0.050626636354089524,0.08978736853396967
2021,96bbb6c573dac27a,0,-0.4860455947675038,-0.1603663605890941
2021,ac0a1d87e9ff4085,1,0.9480695502170506,-0.13878361147727403
2021,dbcc5b5d568efa8b,1,1.8216124323777356,-0.12740464486400271
2021,49876b12d440af40,0,0.9587893688241071,0.12631497745122244
2021,72105dd82d964e7a,0,-0.8529958815018416,-0.04260115915138718
2021,7d4c160dab6eae73,1,1.8405496333974871,0.15879531155643134
2021,813444e109995c97,1,0.6221361449167567,-0.11454304961417494
2021,8151659b2bc16f0e,1,0.9212782733851942,-0.060863410752442726
2021,93d5452726f5f364,0,0.2494608596315836,-0.16699348244576206
2021,940701effe1d2b6c,0,0.3220834991691131,0.09382638719105535
2021,f0b83b05f3dd9580,0,-0.4942606068912956,0.05613243354000774
2021,1bde9cb65d31cc76,1,-0.33507069469592426,0.23723762751719807
2021,1be65a0d2c1383f6,1,-0.453667209926042,-0.1988129155012041
2021,214b268e4a92f950,0,0.6221361449167567,0.08238402100350084
2021,40ce202eaa78860c,1,0.0870113769896297,0.01303764932081418
2021,43c391b251337c9b,1,0.7334984760835126,0.04261074251389951
2021,4911094a4ee26868,0,0.0,0.09943143278360367
2021,4bb77b1d8efc53a9,0,0.9808292530117269,0.11507080573461104
2021,7c3ad06a520b8716,0,0.35657689991688807,0.12550823864245336
2021,c13474b85d3ced32,1,1.192733407690244,-0.06607389517040763
2021,cade0268dec56f3d,1,0.6549259677397475,0.08628896327145241
2021,dff1dbb8fe1f31cb,1,-0.35657689991688807,0.4012014781246193
2021,12ceec9431fb0827,1,-1.0570183913692728,-0.37491250825078337
2021,1978b44503c3d9ff,0,0.2494608596315836,-0.09174665663151493
2021,6671b567c4eb9982,0,-0.35657689991688807,0.1538221341679104
2021,8522bc62e8d942ab,0,-0.6221361449167566,0.058460860531075465
2021,96c51bc6316a4b47,1,-0.38996092157219925,0.013986624048700713
2021,9eef9b7967991296,0,0.8272349252412728,0.09627765276928624
2021,e3ecb94228c2739f,0,0.49426060689129564,0.1080184601481941
