feature,folds,mean_gain,mean_abs_shap,median_shap_rank,top100_folds
self_hist_d730_kd_per100_sig_landed_mean,4,1.6975061893463135,0.0002658801095094532,978.0,0
opp_hist_career_head_acc_std,4,2.0936617255210876,0.00026456762134330347,887.5,0
opp_hist_career_r2_minus_r1_ctrl_sec_std,4,1.6802971959114075,0.00026315186551073566,925.5,0
diff_hist_career_head_attempt_share_std,4,1.8472691774368286,0.00026299032469978556,927.0,0
opp_hist_f3_r2_clinch_attempted_std,4,1.9778907299041748,0.00026297780277673155,950.0,0
opp_hist_d730_body_attempted_per15_mean,4,1.2048184871673584,0.0002625021188578103,967.5,0
opp_hist_f3_r3_minus_r1_sig_str_attempted_std,4,1.0020769834518433,0.0002619283623062074,978.0,0
diff_hist_d730_r3_ctrl_sec_mean,4,2.063728094100952,0.00026089430321007967,973.5,0
diff_hist_career_r3_minus_r1_sig_str_landed_mean,4,2.494370698928833,0.00025886968069244176,911.5,0
diff_hist_d730_leg_acc_std,4,1.6101061701774597,0.0002585293259471655,941.5,0
opp_hist_f3_td_landed_per15_std,4,1.2151305675506592,0.00025639214436523616,998.0,0
diff_hist_d730_r1_clinch_attempted_std,4,0.8741047978401184,0.00025566204567439854,996.0,0
opp_hist_f3_distance_attempt_share_mean,4,2.2065945863723755,0.0002554671373218298,919.5,0
opp_hist_career_r3_minus_r1_sig_str_attempted_mean,4,0.9318561553955078,0.00025540951173752546,978.0,0
diff_hist_f3_r3_minus_r1_ctrl_sec_mean,4,2.0589418411254883,0.0002546091563999653,998.0,0
diff_hist_career_r3_minus_r1_ground_attempted_mean,4,1.9886947274208069,0.00025455132345086895,963.0,0
opp_hist_d730_r3_clinch_attempted_mean,4,1.2683453559875488,0.00025379142607562244,996.0,0
self_hist_d730_head_acc_std,4,1.0164361000061035,0.00025292221107520163,978.0,0
self_hist_f1_r3_ctrl_sec_mean,4,1.4112390279769897,0.00025190387532347813,876.5,0
diff_hist_career_r3_clinch_attempted_mean,4,1.5935304164886475,0.0002508816614863463,951.5,0
diff_hist_f3_r1_sig_str_landed_std,4,1.8929619193077087,0.00025076950987568125,927.5,0
opp_hist_f3_r3_minus_r1_sig_str_landed_mean,4,1.8706353902816772,0.00024923360615503043,924.5,0
self_hist_d730_r2_td_attempted_std,4,2.21032452583313,0.0002476248482707888,934.0,0
self_hist_d730_r1_ground_attempted_std,4,2.542828679084778,0.00024578816373832524,901.5,0
self_hist_f3_r3_ground_attempted_std,4,1.0456414222717285,0.00024427895550616086,978.0,0
self_hist_d730_body_landed_per15_mean,4,1.018847644329071,0.00024246828616014682,996.0,0
opp_hist_d730_sig_acc_std,4,1.8581729531288147,0.00024242873769253492,917.5,0
self_hist_f1_body_acc_mean,4,1.486816644668579,0.0002423979458399117,978.0,0
opp_hist_f3_r3_minus_r1_ctrl_sec_std,4,2.081786036491394,0.00024189676332753152,941.0,0
self_hist_f3_sub_attempts_per_control_min_mean,4,2.1437275409698486,0.00024153862614184618,935.0,0
self_hist_d730_leg_attempted_per15_std,4,1.960294485092163,0.00024086732446448877,907.5,0
diff_hist_d730_sig_str_landed_per15_std,4,1.64710533618927,0.00024032879082369618,969.5,0
diff_hist_f3_distance_attempted_per15_mean,4,1.212122917175293,0.0002399161021457985,978.0,0
diff_hist_f1_body_attempt_share_mean,4,1.823656141757965,0.0002398576252744533,996.0,0
self_hist_f1_r3_td_attempted_mean,4,1.977894127368927,0.00023931640316732228,928.5,0
diff_hist_f3_body_attempted_per15_std,4,0.6203964948654175,0.00023808781406842172,998.0,0
opp_hist_d730_r3_minus_r1_distance_attempted_std,4,0.6948391199111938,0.00023770717962179333,978.0,0
opp_hist_career_r2_minus_r1_ground_attempted_mean,4,1.0180988311767578,0.00023754748690407723,998.0,0
self_hist_d730_ground_landed_per15_std,4,2.376210868358612,0.0002370217116549611,946.0,0
self_hist_career_r2_minus_r1_ctrl_sec_std,4,2.238089680671692,0.00023646001500310376,885.5,0
diff_hist_d730_distance_attempt_share_mean,4,2.264815330505371,0.00023420017532771453,916.5,0
diff_hist_d730_r1_sig_str_landed_std,4,0.8105863928794861,0.00023411415168084204,996.0,0
self_hist_f3_distance_attempt_share_mean,4,1.2301480770111084,0.00023165396123658866,978.0,0
diff_hist_f1_head_landed_per15_mean,4,1.4070065021514893,0.00023161209537647665,978.0,0
diff_hist_f1_r3_ctrl_sec_mean,4,0.9379461407661438,0.00023150592460297048,978.0,0
self_hist_f3_r3_minus_r1_distance_attempted_mean,4,2.170896530151367,0.00023080701794242486,939.5,0
opp_hist_career_r3_distance_attempted_mean,4,1.5071802139282227,0.00023078797312336974,976.5,0
opp_hist_f1_r2_minus_r1_ground_attempted_mean,4,1.2226815223693848,0.0002303442161064595,978.0,0
self_hist_career_head_landed_per15_std,4,1.6711349487304688,0.0002299135630892124,928.5,0
diff_hist_career_r2_distance_attempted_std,4,1.2169013023376465,0.00022989070566836745,996.0,0
self_hist_career_r3_distance_attempted_mean,4,1.7288996577262878,0.00022977467597229406,975.5,0
opp_hist_d730_clinch_acc_std,4,2.627447247505188,0.00022970139980316162,983.5,0
opp_hist_f3_body_landed_per15_std,4,2.1698551177978516,0.00022933313448447734,975.5,0
diff_hist_f1_r3_minus_r1_clinch_attempted_mean,4,1.2816247940063477,0.00022903451463207603,978.0,0
opp_hist_f1_r3_distance_attempted_mean,4,1.7357917428016663,0.00022875628565088846,978.0,0
diff_hist_d730_sig_acc_mean,4,1.593843936920166,0.00022574600006919354,978.0,0
diff_hist_f1_distance_attempted_per15_mean,4,1.3623920679092407,0.0002257060696138069,996.0,0
opp_hist_d730_distance_attempted_per15_std,4,1.3926730155944824,0.00022484980581793934,998.0,0
diff_hist_d730_r3_minus_r1_ground_attempted_mean,4,1.0825920104980469,0.00022472065757028759,998.0,0
opp_hist_f3_r3_minus_r1_ground_attempted_mean,4,2.0006223917007446,0.0002235992651549168,974.0,0
diff_hist_career_ctrl_sec_per15_std,4,1.328002691268921,0.00022302582510747015,996.0,0
opp_hist_f1_r3_clinch_attempted_mean,4,1.6174492835998535,0.00022300678392639384,899.0,0
diff_hist_career_r1_ctrl_sec_std,4,1.0450912714004517,0.00022293502115644515,998.0,0
diff_hist_f1_r2_minus_r1_sig_str_landed_mean,4,1.7260899543762207,0.00022276841627899557,924.0,0
self_hist_career_body_attempt_share_mean,4,2.013174593448639,0.00022243417879508343,977.0,0
diff_hist_career_distance_acc_std,4,1.8452481031417847,0.00022232716582948342,963.5,0
self_hist_career_r2_minus_r1_clinch_attempted_std,4,1.1076698303222656,0.00022219189850147814,978.0,0
diff_hist_d730_td_landed_per15_std,4,2.4451431035995483,0.00022167260613059625,896.0,0
diff_hist_career_r1_td_attempted_std,4,1.5346866846084595,0.00022158643696457148,998.0,0
diff_hist_f3_r2_td_attempted_std,4,1.3757214546203613,0.00022152108431328088,996.0,0
self_hist_f3_rev_per15_mean,4,2.849894642829895,0.00022076978348195553,940.5,0
self_hist_d730_kd_per15_mean,4,2.5152615308761597,0.00022066894598538056,973.0,0
diff_hist_career_leg_attempt_share_mean,4,1.756981611251831,0.0002199828450102359,964.0,0
self_hist_career_ground_attempted_per15_std,4,1.564281940460205,0.00021977532014716417,901.5,0
opp_hist_f1_r3_ctrl_sec_mean,4,2.5878535509109497,0.00021918214406468906,970.0,0
self_hist_f3_body_attempted_per15_mean,4,1.9502513408660889,0.0002178570139221847,920.0,0
opp_hist_career_ground_attempts_per_control_min_mean,4,1.5044108629226685,0.00021781563555123284,978.0,0
diff_hist_f3_r2_ctrl_sec_std,4,1.0906199216842651,0.00021725487022195011,978.0,0
diff_hist_f3_ground_landed_per15_mean,4,1.3026928901672363,0.00021669952548108995,996.0,0
diff_hist_career_body_acc_mean,4,2.8002485632896423,0.00021636993187712505,956.0,0
opp_hist_f3_body_acc_mean,4,1.223985195159912,0.00021626198576996103,934.5,0
diff_hist_d730_r2_minus_r1_sig_str_attempted_mean,4,1.1581695079803467,0.00021595857106149197,998.0,0
self_hist_career_r3_sig_str_attempted_std,4,1.232096552848816,0.00021555225612246431,997.5,0
diff_hist_f3_r3_minus_r1_sig_str_attempted_mean,4,2.036969542503357,0.0002153492096113041,923.0,0
self_hist_f1_r2_distance_attempted_mean,4,2.2480355501174927,0.0002139157586498186,917.0,0
opp_hist_d730_head_acc_std,4,2.776142120361328,0.00021326788555597886,910.0,0
self_hist_d730_r3_clinch_attempted_mean,4,2.0955068469047546,0.0002120076351275202,945.0,0
diff_hist_f3_head_attempt_share_std,4,1.5357322096824646,0.00021105713676661253,978.0,0
diff_hist_f3_r3_ctrl_sec_mean,4,2.343022882938385,0.00021000956621719524,983.5,0
self_hist_d730_body_attempted_per15_mean,4,2.8189128041267395,0.00020920374663546681,947.0,0
self_hist_f3_r3_minus_r1_ground_attempted_mean,4,1.0773203372955322,0.00020676881831604987,996.0,0
diff_hist_f3_r2_minus_r1_clinch_attempted_mean,4,1.6907071471214294,0.00020544217113638297,972.0,0
self_hist_f1_head_attempted_per15_mean,4,1.237551748752594,0.00020437022976693697,978.0,0
diff_hist_f3_body_acc_mean,4,2.192796468734741,0.0002042341475316789,956.0,0
opp_hist_d730_r1_sig_str_attempted_std,4,1.0427273511886597,0.000202740469831042,998.0,0
diff_hist_f3_r3_ground_attempted_mean,4,1.4500491619110107,0.00020220012811478227,978.0,0
diff_hist_d730_td_attempted_per15_std,4,0.9493100643157959,0.00020148250405327417,944.5,0
opp_hist_d730_kd_per15_mean,4,1.9374922513961792,0.00020088367455173284,978.0,0
opp_hist_career_r3_sig_str_attempted_std,4,1.3276548385620117,0.00020033656619489193,996.0,0
self_hist_d730_kd_per15_std,4,1.0092873573303223,0.0001993421756196767,996.0,0
diff_hist_d730_r3_clinch_attempted_std,4,2.126888692378998,0.00019931743736378849,920.0,0
diff_hist_career_r1_clinch_attempted_std,4,2.319775104522705,0.00019924612570321187,928.0,0
diff_hist_career_ground_attempt_share_std,4,2.3221113681793213,0.0001989473748835735,968.0,0
diff_hist_f1_r3_minus_r1_distance_attempted_mean,4,1.1514101028442383,0.00019866021466441453,978.0,0
opp_hist_f1_r2_sig_str_landed_mean,4,1.3634721040725708,0.00019860363681800663,996.0,0
self_hist_d730_rev_per15_mean,4,0.8807375431060791,0.00019817196880467236,996.0,0
self_hist_f3_ground_attempt_share_mean,4,2.09136962890625,0.00019794766558334231,970.0,0
self_hist_f1_r1_distance_attempted_mean,4,0.7866581678390503,0.00019734569650609046,998.0,0
diff_hist_f3_head_landed_per15_std,4,1.915365308523178,0.00019695008995768148,987.0,0
diff_hist_f3_sig_str_attempted_per15_mean,4,1.7392401099205017,0.00019598688231781125,947.5,0
diff_hist_career_ground_landed_per15_mean,4,2.2692126035690308,0.00019595375488279387,926.0,0
opp_hist_f3_r1_ctrl_sec_std,4,2.2635711431503296,0.0001952077836904209,963.5,0
diff_hist_career_head_attempt_share_mean,4,1.4985237121582031,0.00019505729142110795,996.0,0
diff_hist_d730_distance_attempted_per15_mean,4,1.7563969492912292,0.00019502842042129487,928.5,0
self_hist_f3_total_str_attempted_per15_mean,4,0.9297924041748047,0.00019486589008010924,976.5,0
diff_hist_f3_total_str_landed_per15_std,4,1.294295072555542,0.00019368642824701965,996.0,0
opp_hist_f3_r3_distance_attempted_mean,4,1.6718698740005493,0.00019300865824334323,998.0,0
opp_hist_d730_sig_str_landed_per15_mean,4,1.522599697113037,0.00019236413936596364,996.0,0
opp_hist_d730_sub_att_per15_std,4,3.0205507278442383,0.00019194610649719834,946.5,0
opp_hist_career_sig_str_landed_per15_std,4,1.0015168190002441,0.00019171912572346628,978.0,0
self_hist_d730_r2_minus_r1_ctrl_sec_std,4,1.2602812051773071,0.00019091062131337821,978.0,0
self_hist_career_distance_attempt_share_std,4,2.2447193264961243,0.00019074916781391948,967.5,0
self_hist_f1_r3_minus_r1_ctrl_sec_mean,4,1.2829105257987976,0.00019026576410396956,973.0,0
diff_hist_f3_r2_sig_str_landed_std,4,1.9718729257583618,0.00019007430091733113,918.5,0
self_hist_f3_r1_sig_str_landed_std,4,1.3375673294067383,0.00018738355720415711,934.0,0
diff_hist_career_ground_attempt_share_mean,4,2.1263030767440796,0.00018725778500083834,912.5,0
opp_hist_f1_ground_landed_per15_mean,4,1.0318840742111206,0.00018530087254475802,978.0,0
self_hist_career_control_share_std,4,1.6590691804885864,0.00018457438272889704,996.0,0
opp_hist_d730_r3_td_attempted_mean,4,1.0954034328460693,0.0001833663263823837,998.0,0
self_hist_f3_leg_attempted_per15_std,4,1.1478819847106934,0.00018240230565425009,998.0,0
opp_hist_f3_r2_minus_r1_ground_attempted_mean,4,2.39846134185791,0.0001816517033148557,971.0,0
opp_hist_career_distance_acc_std,4,1.402708888053894,0.00018144050045520999,935.5,0
self_hist_f1_r3_minus_r1_ground_attempted_mean,4,1.2888790369033813,0.00018032544176094234,998.0,0
self_hist_f3_r2_ground_attempted_std,4,2.669344902038574,0.0001790912210708484,945.0,0
self_hist_d730_r2_ctrl_sec_std,4,0.9313024878501892,0.0001778412115527317,978.0,0
self_hist_d730_elapsed_seconds_std,4,1.1894102096557617,0.00017753199790604413,978.0,0
diff_hist_career_r3_sig_str_landed_mean,4,0.940328061580658,0.0001772338291630149,978.0,0
self_hist_f3_r2_td_attempted_mean,4,1.0646593570709229,0.000176229455973953,978.0,0
opp_hist_f3_control_share_std,4,1.1756123304367065,0.0001757935096975416,978.0,0
diff_hist_f1_head_attempt_share_mean,4,0.8225114345550537,0.0001756230922183022,978.0,0
opp_hist_f1_r1_sig_str_attempted_mean,4,1.506738543510437,0.00017554833902977407,998.0,0
diff_hist_f3_r2_clinch_attempted_std,4,1.0253753662109375,0.00017514318460598588,978.0,0
opp_hist_career_r2_distance_attempted_mean,4,2.507867455482483,0.00017409765860065818,937.5,0
opp_hist_d730_body_landed_per15_std,4,1.364436149597168,0.00017366712563671172,978.0,0
self_hist_f3_clinch_attempted_per15_std,4,1.2089959383010864,0.00017313069838564843,929.5,0
diff_hist_career_leg_landed_per15_std,4,1.9695276618003845,0.00017112881323555484,977.5,0
diff_hist_f3_sub_attempts_per_control_min_mean,4,2.0677101612091064,0.00017038539226632565,937.5,0
opp_hist_d730_ctrl_sec_per15_std,4,1.9405758380889893,0.00016777217388153076,932.0,0
diff_hist_d730_r3_minus_r1_clinch_attempted_std,4,2.1969330310821533,0.00016673920617904514,946.5,0
opp_hist_d730_r1_td_attempted_mean,4,0.8578402400016785,0.0001652541832299903,978.0,0
self_hist_f3_r2_sig_str_landed_std,4,1.1091221570968628,0.00016365124611184,978.0,0
self_hist_d730_r3_minus_r1_sig_str_attempted_std,4,1.3499009609222412,0.00016315791435772553,960.0,0
diff_hist_f1_clinch_attempt_share_mean,4,0.7894657850265503,0.0001616609370103106,978.0,0
diff_hist_d730_body_landed_per15_std,4,0.8992068767547607,0.00016130889707710594,978.0,0
opp_hist_f3_distance_attempted_per15_mean,4,0.8250972926616669,0.00016110739124997053,998.0,0
opp_hist_d730_r3_minus_r1_ground_attempted_mean,4,0.9432015419006348,0.00016077246982604265,978.0,0
diff_hist_d730_r1_ground_attempted_mean,4,1.3145643472671509,0.00016007413796614856,998.0,0
self_hist_d730_ground_attempt_share_mean,4,1.4370226860046387,0.00015965798229444772,978.0,0
self_hist_f1_clinch_acc_mean,4,1.3823705315589905,0.00015920929217827506,978.0,0
diff_hist_d730_sub_att_per15_mean,4,1.674112319946289,0.00015873947995714843,953.0,0
opp_hist_d730_ground_attempted_per15_mean,4,1.301052987575531,0.00015830284246476367,964.0,0
diff_hist_d730_r1_sig_str_attempted_std,4,1.0795084238052368,0.00015707350394222885,996.0,0
self_hist_f3_r2_minus_r1_ctrl_sec_std,4,1.0252208709716797,0.00015699741197749972,978.0,0
opp_hist_f3_r3_distance_attempted_std,4,1.401286780834198,0.00015610227274009958,945.0,0
opp_hist_f1_td_landed_per15_mean,4,1.2430659532546997,0.00015558440645691007,996.0,0
self_hist_d730_r2_distance_attempted_mean,4,1.3357044458389282,0.00015542391338385642,965.0,0
diff_hist_d730_r2_td_attempted_mean,4,1.7641119956970215,0.00015513369362452067,994.5,0
self_hist_d730_sig_str_landed_per15_std,4,1.188956379890442,0.00015452087973244488,978.0,0
self_hist_career_total_acc_mean,4,1.920178234577179,0.00015450140926986933,966.5,0
opp_hist_f3_total_acc_std,4,2.1612502336502075,0.00015355876530520618,962.5,0
opp_hist_f3_r1_sig_str_landed_std,4,1.4331639409065247,0.00015349455861723982,995.5,0
opp_hist_f3_head_attempt_share_std,4,1.0264039039611816,0.0001530754379928112,978.0,0
diff_hist_d730_body_attempted_per15_std,4,1.7575726509094238,0.0001526751948404126,938.5,0
diff_hist_d730_sig_str_attempted_per15_mean,4,1.1085991859436035,0.0001524101971881464,996.0,0
opp_hist_f1_head_attempted_per15_mean,4,1.1497882604599,0.00015219258784782141,941.0,0
opp_hist_d730_distance_attempted_per15_mean,4,1.1621320247650146,0.00015104279736988246,978.0,0
self_hist_d730_r3_minus_r1_distance_attempted_std,4,0.9576840400695801,0.00015068770153447986,978.0,0
diff_hist_f3_r3_clinch_attempted_std,4,1.1917452812194824,0.00015010667266324162,978.0,0
self_hist_f3_r1_td_attempted_std,4,0.9759009480476379,0.00014973095676396042,978.0,0
self_hist_d730_ground_landed_per15_mean,4,0.6751410961151123,0.00014931149780750275,978.0,0
opp_hist_career_ctrl_sec_per15_mean,4,1.6701323986053467,0.00014910785830579698,998.0,0
diff_hist_f3_r3_minus_r1_ctrl_sec_std,4,1.2268705368041992,0.00014859841030556709,978.0,0
diff_hist_f3_r2_minus_r1_sig_str_attempted_mean,4,0.9559076428413391,0.00014832228771410882,996.0,0
self_hist_d730_r3_minus_r1_distance_attempted_mean,4,1.3705418109893799,0.00014768782421015203,978.0,0
opp_hist_f3_r3_ctrl_sec_std,4,0.874537467956543,0.0001461152423871681,978.0,0
self_hist_career_body_attempted_per15_mean,4,1.0159173011779785,0.0001456412865081802,996.0,0
opp_hist_career_distance_attempted_per15_mean,4,1.9541804790496826,0.00014463139086728916,954.0,0
self_hist_d730_r2_minus_r1_clinch_attempted_std,4,1.1177529096603394,0.0001428405666956678,978.0,0
diff_hist_career_r2_minus_r1_td_attempted_mean,4,1.2763357162475586,0.00014283593918662518,978.0,0
opp_hist_f3_r2_minus_r1_clinch_attempted_std,4,1.1790708303451538,0.00014249466767068952,978.0,0
diff_hist_f1_ground_landed_per15_mean,4,0.9761097431182861,0.00014056405052542686,996.0,0
diff_hist_career_r3_distance_attempted_mean,4,1.341787338256836,0.00013985509576741606,998.0,0
self_hist_f1_r2_sig_str_attempted_mean,4,1.1249804496765137,0.00013957351620774716,998.0,0
opp_hist_career_distance_landed_per15_std,4,1.1335077285766602,0.00013907684478908777,978.0,0
diff_hist_f1_r3_clinch_attempted_mean,4,1.4900667667388916,0.00013854424469172955,998.0,0
diff_hist_career_head_attempted_per15_std,4,1.0763609409332275,0.00013766543997917324,996.0,0
self_hist_d730_r2_clinch_attempted_mean,4,1.8140413761138916,0.00013679211770067923,972.5,0
self_hist_d730_r3_minus_r1_ground_attempted_mean,4,1.5367316603660583,0.00013650145410792902,964.5,0
opp_hist_career_r3_sig_str_attempted_mean,4,1.1691261529922485,0.00013456939632305875,979.0,0
opp_hist_f3_r3_minus_r1_clinch_attempted_std,4,1.085737705230713,0.00013439524627756327,996.0,0
diff_hist_f3_ground_acc_mean,4,1.2096812725067139,0.00013347840285860002,974.0,0
opp_hist_f1_r2_clinch_attempted_mean,4,1.3721977472305298,0.00013186814612708986,996.0,0
diff_hist_d730_r2_minus_r1_td_attempted_mean,4,0.6285344362258911,0.00013133167522028089,998.0,0
opp_hist_career_elapsed_seconds_mean,4,1.2917791604995728,0.00013053569273324683,983.0,0
self_hist_d730_r3_minus_r1_clinch_attempted_std,4,1.0601422786712646,0.00013005943037569523,998.0,0
self_hist_career_r3_distance_attempted_std,4,1.6650283336639404,0.00012969084491487592,966.0,0
diff_hist_d730_ground_landed_per15_std,4,0.3826892375946045,0.00012893337407149374,978.0,0
diff_hist_f3_rounds_observed_std,4,1.4540995359420776,0.00012828504259232432,978.0,0
self_hist_f1_r1_clinch_attempted_mean,4,0.900951087474823,0.00012750177120324224,998.0,0
opp_hist_f3_ground_landed_per15_std,4,1.4075286388397217,0.0001272053486900404,996.0,0
opp_hist_f3_kd_per100_sig_landed_std,4,1.0029064416885376,0.00012534632696770132,996.0,0
self_hist_career_r2_distance_attempted_mean,4,1.0448437929153442,0.00012528044317150488,978.0,0
self_hist_career_ground_attempt_share_std,4,0.7077761292457581,0.00012487194908317178,978.0,0
diff_hist_d730_r2_minus_r1_sig_str_landed_std,4,0.96470046043396,0.00012389141920721158,973.5,0
diff_hist_f3_r3_minus_r1_td_attempted_mean,4,1.4126293659210205,0.000121560602565296,996.0,0
diff_hist_d730_total_acc_std,4,1.2028355598449707,0.00012119323218939826,978.0,0
self_hist_d730_rev_per15_std,4,1.0138510465621948,0.00012074348342139274,978.0,0
diff_hist_f1_td_attempted_per15_mean,4,0.9611111879348755,0.00012062916357535869,978.0,0
opp_hist_career_control_share_mean,4,1.3417141437530518,0.00012058862921549007,998.0,0
self_hist_d730_distance_attempted_per15_mean,4,1.4420496225357056,0.00012056792911607772,978.0,0
opp_hist_f1_sub_att_per15_mean,4,1.211052417755127,0.00012049044016748667,978.0,0
self_hist_f1_r2_clinch_attempted_mean,4,1.4860538840293884,0.00011903218910447322,978.0,0
opp_hist_f3_r3_td_attempted_mean,4,1.056518316268921,0.00011846637789858505,978.0,0
opp_hist_d730_r3_minus_r1_distance_attempted_mean,4,0.7978101968765259,0.00011770160199375823,978.0,0
diff_hist_d730_r2_clinch_attempted_mean,4,1.1389801502227783,0.00011753549188142642,998.0,0
opp_hist_d730_r3_minus_r1_sig_str_attempted_std,4,0.8412570953369141,0.0001161570762633346,998.0,0
opp_hist_d730_sub_attempts_per_control_min_mean,4,1.0352593660354614,0.00011541434651007876,978.0,0
opp_hist_f1_r3_minus_r1_ground_attempted_mean,4,1.054880976676941,0.0001152345103037078,996.0,0
diff_hist_f3_r2_td_attempted_mean,4,0.9797919392585754,0.00011430289305280894,996.0,0
self_hist_f1_r1_sig_str_attempted_mean,4,0.9649653434753418,0.00011416362394811586,968.0,0
diff_hist_f3_distance_attempted_per15_std,4,1.467811942100525,0.00011299270045128651,988.0,0
opp_hist_f3_sig_str_landed_per15_std,4,1.3871163129806519,0.00011149400961585343,998.0,0
diff_hist_f1_clinch_landed_per15_mean,4,0.9562089443206787,0.00010956230107694864,978.0,0
opp_hist_f1_r3_minus_r1_sig_str_landed_mean,4,1.0216732025146484,0.00010950680734822527,998.0,0
opp_hist_f3_kd_per100_sig_landed_mean,4,0.8679222464561462,0.00010923511217697524,978.0,0
diff_hist_f3_leg_landed_per15_std,4,0.7293477654457092,0.00010814739653142169,978.0,0
diff_hist_d730_r3_clinch_attempted_mean,4,1.0775619745254517,0.00010741809819592163,998.0,0
self_hist_f1_r3_ground_attempted_mean,4,1.236281156539917,0.0001070555008482188,978.0,0
opp_hist_d730_r2_minus_r1_td_attempted_mean,4,0.7113126516342163,0.00010454620496602729,978.0,0
self_hist_career_rounds_observed_mean,4,1.2519478797912598,0.00010382123218732886,986.0,0
diff_hist_f3_r2_minus_r1_td_attempted_mean,4,1.0711530447006226,0.0001038161717588082,978.0,0
opp_hist_d730_r3_ground_attempted_std,4,0.9822342395782471,0.0001036714602378197,996.0,0
diff_hist_career_r1_clinch_attempted_mean,4,1.0020347833633423,0.00010362079046899453,978.0,0
diff_hist_f3_r3_minus_r1_clinch_attempted_std,4,1.0339125394821167,0.00010352707613492385,978.0,0
self_hist_f3_ctrl_sec_per15_mean,4,1.2528339624404907,0.0001034164015436545,993.5,0
opp_hist_f3_r2_clinch_attempted_mean,4,1.3526235818862915,0.00010098136408487335,996.0,0
opp_hist_f1_sig_str_attempted_per15_mean,4,1.6550333499908447,0.00010062198271043599,978.0,0
diff_hist_f3_r3_sig_str_landed_mean,4,0.8097726702690125,9.790059266379103e-05,978.0,0
diff_hist_career_r3_sig_str_attempted_std,4,0.8185997009277344,9.607731772121042e-05,978.0,0
self_hist_f3_ground_attempt_share_std,4,0.8958404064178467,9.521501488052309e-05,978.0,0
self_hist_career_total_acc_std,4,0.8766274452209473,9.336091170553118e-05,996.0,0
diff_hist_f1_kd_per100_sig_landed_mean,4,0.9545594453811646,9.11362367332913e-05,978.0,0
self_hist_f3_r3_clinch_attempted_std,4,1.1951013803482056,9.0741286840057e-05,981.0,0
self_hist_d730_r3_minus_r1_td_attempted_std,4,0.9704647064208984,8.854013140080497e-05,978.0,0
diff_hist_career_distance_attempt_share_std,4,1.2019727230072021,8.745226659812033e-05,998.0,0
opp_hist_career_sub_att_per15_mean,4,0.9708970189094543,8.739004988456145e-05,978.0,0
self_hist_f3_clinch_landed_per15_std,4,0.5835392475128174,8.709698158781976e-05,978.0,0
diff_hist_d730_ground_attempted_per15_mean,4,0.9361104965209961,8.651516691315919e-05,996.0,0
self_hist_career_r3_sig_str_landed_std,4,0.9609349966049194,8.595316467108205e-05,978.0,0
diff_hist_d730_r3_minus_r1_td_attempted_std,4,0.9953174591064453,8.582685404689983e-05,996.0,0
self_hist_f1_r2_sig_str_landed_mean,4,0.9013434648513794,8.49200296215713e-05,998.0,0
self_hist_f3_r2_td_attempted_std,4,0.9448815584182739,8.410664304392412e-05,978.0,0
self_hist_f3_ctrl_sec_per15_std,4,0.9731922149658203,8.406874258071184e-05,978.0,0
diff_hist_career_total_str_landed_per15_std,4,1.0572543144226074,8.379875362152234e-05,996.0,0
self_hist_d730_kd_per100_sig_landed_std,4,0.7350683808326721,8.244808850577101e-05,978.0,0
diff_hist_f3_head_attempt_share_mean,4,1.5954358577728271,8.184529724530876e-05,996.0,0
diff_hist_career_r2_td_attempted_std,4,1.3232319355010986,8.108111069304869e-05,998.0,0
self_hist_career_total_str_landed_per15_std,4,0.7805242538452148,7.916000322438776e-05,978.0,0
diff_hist_d730_leg_landed_per15_std,4,0.849042534828186,7.86457967478782e-05,978.0,0
diff_hist_f3_sig_str_attempted_per15_std,4,0.6901755332946777,7.844911306165159e-05,978.0,0
diff_hist_career_r2_sig_str_attempted_mean,4,0.8578996062278748,7.673964137211442e-05,996.0,0
diff_hist_d730_ground_acc_std,4,0.6325340270996094,7.623760757269338e-05,998.0,0
diff_hist_f3_distance_attempt_share_mean,4,0.9234880208969116,7.603918493259698e-05,996.0,0
opp_hist_d730_td_landed_per15_mean,4,1.0542981624603271,7.594255293952301e-05,998.0,0
diff_hist_d730_head_acc_std,4,0.8765585422515869,7.573345646960661e-05,998.0,0
self_hist_career_distance_landed_per15_std,4,0.784518837928772,7.52572450437583e-05,978.0,0
self_hist_f3_r3_distance_attempted_mean,4,0.8889420032501221,7.510627619922161e-05,978.0,0
diff_hist_f3_td_acc_mean,4,0.6417438983917236,7.454805017914623e-05,978.0,0
diff_hist_d730_ground_attempts_per_control_min_mean,4,1.1229451894760132,7.344841287704185e-05,978.0,0
opp_hist_f3_r2_sig_str_attempted_std,4,1.1532723903656006,7.340618321904913e-05,978.0,0
diff_hist_f3_r1_td_attempted_std,4,1.012115478515625,7.225502486107871e-05,998.0,0
diff_hist_career_r3_minus_r1_sig_str_attempted_mean,4,0.9392353296279907,7.201813423307613e-05,978.0,0
opp_hist_career_r3_minus_r1_distance_attempted_mean,4,0.5351813435554504,7.128591096261516e-05,978.0,0
self_hist_f3_r3_sig_str_attempted_mean,4,0.7227432727813721,7.124942203518003e-05,978.0,0
diff_hist_f1_kd_per15_mean,4,0.9078836441040039,7.121355156414211e-05,996.0,0
self_hist_f3_td_landed_per15_mean,4,0.9181964993476868,7.033616566332057e-05,978.0,0
