fight_id,path,side,fighter_name,duration,control_hit_cap,final_td_control_shift,sim_distance_attempted,sim_distance_landed,sim_clinch_attempted,sim_clinch_landed,sim_ground_attempted,sim_ground_landed,sim_td_attempted,sim_td_landed,sim_qualified_control_inflicted_seconds
5ba7dd466e30169f,5,red,Ronaldo Rodriguez,900.0,0.0,-0.34691981087755475,88.0,39.0,17.0,12.0,6.0,5.0,1.0,1.0,90.0
5ba7dd466e30169f,5,blue,Kevin Borjas,900.0,0.0,-0.34691981087755475,93.0,39.0,12.0,11.0,0.0,0.0,11.0,2.0,30.0
5ba7dd466e30169f,6,red,Ronaldo Rodriguez,900.0,0.0,0.0,46.0,19.0,20.0,17.0,0.0,0.0,7.0,0.0,350.0
5ba7dd466e30169f,6,blue,Kevin Borjas,900.0,0.0,0.0,120.0,61.0,11.0,6.0,34.0,25.0,4.0,0.0,240.0
5ba7dd466e30169f,7,red,Ronaldo Rodriguez,900.0,0.0,-0.34691981087755475,119.0,52.0,8.0,5.0,6.0,4.0,0.0,0.0,0.0
5ba7dd466e30169f,7,blue,Kevin Borjas,900.0,0.0,-0.34691981087755475,77.0,36.0,18.0,12.0,21.0,15.0,2.0,1.0,0.0
5ba7dd466e30169f,8,red,Ronaldo Rodriguez,900.0,0.0,-1.1102230246251565e-16,140.0,57.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0
5ba7dd466e30169f,8,blue,Kevin Borjas,900.0,0.0,-1.1102230246251565e-16,42.0,20.0,9.0,8.0,14.0,8.0,5.0,3.0,0.0
5ba7dd466e30169f,9,red,Ronaldo Rodriguez,900.0,0.0,-0.6938396217551095,145.0,61.0,3.0,2.0,0.0,0.0,0.0,0.0,90.0
5ba7dd466e30169f,9,blue,Kevin Borjas,900.0,0.0,-0.6938396217551095,79.0,32.0,2.0,2.0,6.0,5.0,8.0,2.0,210.0
5ba7dd466e30169f,10,red,Ronaldo Rodriguez,900.0,0.0,-0.34691981087755475,106.0,48.0,24.0,14.0,4.0,3.0,1.0,1.0,50.0
5ba7dd466e30169f,10,blue,Kevin Borjas,900.0,0.0,-0.34691981087755475,45.0,20.0,2.0,1.0,0.0,0.0,2.0,2.0,20.0
5ba7dd466e30169f,11,red,Ronaldo Rodriguez,900.0,0.0,0.0,129.0,55.0,8.0,4.0,4.0,3.0,0.0,0.0,250.0
5ba7dd466e30169f,11,blue,Kevin Borjas,900.0,0.0,0.0,66.0,32.0,4.0,2.0,0.0,0.0,0.0,0.0,210.0
5ba7dd466e30169f,12,red,Ronaldo Rodriguez,900.0,0.0,-0.34691981087755475,86.0,30.0,4.0,3.0,0.0,0.0,7.0,1.0,0.0
5ba7dd466e30169f,12,blue,Kevin Borjas,900.0,0.0,-0.34691981087755475,87.0,44.0,29.0,21.0,0.0,0.0,8.0,2.0,0.0
5ba7dd466e30169f,13,red,Ronaldo Rodriguez,900.0,0.0,0.6938396217551095,85.0,30.0,1.0,1.0,0.0,0.0,6.0,2.0,390.0
5ba7dd466e30169f,13,blue,Kevin Borjas,900.0,0.0,0.6938396217551095,67.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0
5ba7dd466e30169f,14,red,Ronaldo Rodriguez,900.0,0.0,-1.7345990543877736,112.0,41.0,11.0,8.0,44.0,36.0,2.0,1.0,170.0
5ba7dd466e30169f,14,blue,Kevin Borjas,900.0,0.0,-1.7345990543877736,164.0,65.0,7.0,3.0,22.0,14.0,15.0,6.0,190.0
5ba7dd466e30169f,15,red,Ronaldo Rodriguez,900.0,0.0,-0.6938396217551095,124.0,53.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
5ba7dd466e30169f,15,blue,Kevin Borjas,900.0,0.0,-0.6938396217551095,67.0,32.0,4.0,3.0,0.0,0.0,6.0,2.0,0.0
5ba7dd466e30169f,16,red,Ronaldo Rodriguez,900.0,0.0,0.0,170.0,67.0,2.0,2.0,0.0,0.0,0.0,0.0,200.0
5ba7dd466e30169f,16,blue,Kevin Borjas,900.0,0.0,0.0,93.0,44.0,3.0,3.0,0.0,0.0,0.0,0.0,250.0
5ba7dd466e30169f,17,red,Ronaldo Rodriguez,900.0,0.0,1.0407594326326643,203.0,82.0,1.0,1.0,0.0,0.0,13.0,3.0,240.0
5ba7dd466e30169f,17,blue,Kevin Borjas,900.0,0.0,1.0407594326326643,121.0,61.0,11.0,5.0,30.0,24.0,0.0,0.0,80.0
5ba7dd466e30169f,18,red,Ronaldo Rodriguez,900.0,0.0,-1.387679243510219,104.0,44.0,11.0,5.0,42.0,29.0,3.0,0.0,0.0
5ba7dd466e30169f,18,blue,Kevin Borjas,900.0,0.0,-1.387679243510219,58.0,33.0,5.0,4.0,0.0,0.0,6.0,4.0,0.0
5ba7dd466e30169f,19,red,Ronaldo Rodriguez,900.0,0.0,0.34691981087755475,136.0,56.0,1.0,1.0,4.0,3.0,1.0,1.0,110.0
5ba7dd466e30169f,19,blue,Kevin Borjas,900.0,0.0,0.34691981087755475,44.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,90.0
7e3fc760b26b6ae4,0,red,Rafa Garcia,900.0,0.0,1.7345990543877736,75.0,36.0,2.0,1.0,8.0,7.0,8.0,5.0,120.0
7e3fc760b26b6ae4,0,blue,Vinc Pichel,900.0,0.0,1.7345990543877736,140.0,46.0,8.0,7.0,0.0,0.0,4.0,0.0,40.0
7e3fc760b26b6ae4,1,red,Rafa Garcia,900.0,0.0,-1.0407594326326643,95.0,32.0,3.0,3.0,0.0,0.0,1.0,0.0,100.0
7e3fc760b26b6ae4,1,blue,Vinc Pichel,900.0,0.0,-1.0407594326326643,93.0,32.0,4.0,2.0,0.0,0.0,10.0,3.0,100.0
7e3fc760b26b6ae4,2,red,Rafa Garcia,900.0,0.0,0.0,84.0,32.0,2.0,2.0,0.0,0.0,2.0,0.0,120.0
7e3fc760b26b6ae4,2,blue,Vinc Pichel,900.0,0.0,0.0,69.0,20.0,2.0,1.0,0.0,0.0,3.0,0.0,20.0
7e3fc760b26b6ae4,3,red,Rafa Garcia,900.0,0.0,0.34691981087755475,114.0,47.0,1.0,0.0,2.0,0.0,3.0,2.0,190.0
7e3fc760b26b6ae4,3,blue,Vinc Pichel,900.0,0.0,0.34691981087755475,130.0,55.0,14.0,8.0,0.0,0.0,3.0,1.0,90.0
7e3fc760b26b6ae4,4,red,Rafa Garcia,900.0,0.0,1.0407594326326643,84.0,34.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0
7e3fc760b26b6ae4,4,blue,Vinc Pichel,900.0,0.0,1.0407594326326643,173.0,71.0,5.0,1.0,5.0,2.0,0.0,0.0,0.0
7e3fc760b26b6ae4,5,red,Rafa Garcia,900.0,0.0,0.34691981087755475,106.0,40.0,3.0,3.0,21.0,17.0,1.0,1.0,400.0
7e3fc760b26b6ae4,5,blue,Vinc Pichel,900.0,0.0,0.34691981087755475,177.0,56.0,5.0,3.0,1.0,1.0,2.0,0.0,130.0
7e3fc760b26b6ae4,6,red,Rafa Garcia,900.0,0.0,0.0,114.0,52.0,4.0,4.0,0.0,0.0,0.0,0.0,190.0
7e3fc760b26b6ae4,6,blue,Vinc Pichel,900.0,0.0,0.0,83.0,27.0,14.0,9.0,1.0,1.0,3.0,0.0,100.0
7e3fc760b26b6ae4,7,red,Rafa Garcia,900.0,0.0,0.0,40.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0
7e3fc760b26b6ae4,7,blue,Vinc Pichel,900.0,0.0,0.0,142.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
7e3fc760b26b6ae4,8,red,Rafa Garcia,900.0,0.0,-0.6938396217551095,45.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0
7e3fc760b26b6ae4,8,blue,Vinc Pichel,900.0,0.0,-0.6938396217551095,134.0,44.0,2.0,2.0,0.0,0.0,10.0,2.0,210.0
7e3fc760b26b6ae4,9,red,Rafa Garcia,900.0,0.0,1.0407594326326643,65.0,29.0,12.0,10.0,9.0,8.0,6.0,5.0,30.0
7e3fc760b26b6ae4,9,blue,Vinc Pichel,900.0,0.0,1.0407594326326643,87.0,26.0,29.0,21.0,0.0,0.0,5.0,2.0,10.0
7e3fc760b26b6ae4,10,red,Rafa Garcia,900.0,0.0,1.387679243510219,128.0,45.0,0.0,0.0,0.0,0.0,6.0,4.0,50.0
7e3fc760b26b6ae4,10,blue,Vinc Pichel,900.0,0.0,1.387679243510219,54.0,21.0,9.0,6.0,0.0,0.0,3.0,0.0,10.0
7e3fc760b26b6ae4,11,red,Rafa Garcia,900.0,0.0,-1.387679243510219,18.0,6.0,3.0,2.0,0.0,0.0,2.0,1.0,100.0
7e3fc760b26b6ae4,11,blue,Vinc Pichel,900.0,0.0,-1.387679243510219,105.0,41.0,4.0,4.0,0.0,0.0,7.0,5.0,70.0
7e3fc760b26b6ae4,12,red,Rafa Garcia,900.0,0.0,-0.34691981087755475,52.0,24.0,7.0,7.0,0.0,0.0,3.0,1.0,30.0
7e3fc760b26b6ae4,12,blue,Vinc Pichel,900.0,0.0,-0.34691981087755475,152.0,58.0,7.0,4.0,0.0,0.0,6.0,2.0,20.0
7e3fc760b26b6ae4,13,red,Rafa Garcia,900.0,0.0,0.0,99.0,49.0,0.0,0.0,33.0,24.0,0.0,0.0,0.0
7e3fc760b26b6ae4,13,blue,Vinc Pichel,900.0,0.0,0.0,79.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7e3fc760b26b6ae4,14,red,Rafa Garcia,900.0,0.0,-0.34691981087755475,212.0,97.0,1.0,0.0,10.0,6.0,4.0,3.0,80.0
7e3fc760b26b6ae4,14,blue,Vinc Pichel,900.0,0.0,-0.34691981087755475,129.0,45.0,3.0,2.0,0.0,0.0,10.0,4.0,20.0
7e3fc760b26b6ae4,15,red,Rafa Garcia,900.0,0.0,1.0407594326326643,104.0,34.0,11.0,9.0,2.0,2.0,4.0,3.0,240.0
7e3fc760b26b6ae4,15,blue,Vinc Pichel,900.0,0.0,1.0407594326326643,160.0,68.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0
7e3fc760b26b6ae4,16,red,Rafa Garcia,900.0,0.0,-1.0407594326326643,35.0,13.0,6.0,5.0,22.0,16.0,2.0,1.0,130.0
7e3fc760b26b6ae4,16,blue,Vinc Pichel,900.0,0.0,-1.0407594326326643,155.0,64.0,8.0,6.0,0.0,0.0,16.0,4.0,90.0
7e3fc760b26b6ae4,17,red,Rafa Garcia,900.0,0.0,0.0,67.0,25.0,2.0,0.0,24.0,18.0,0.0,0.0,130.0
7e3fc760b26b6ae4,17,blue,Vinc Pichel,900.0,0.0,0.0,50.0,19.0,7.0,3.0,17.0,15.0,0.0,0.0,50.0
7e3fc760b26b6ae4,18,red,Rafa Garcia,900.0,0.0,-0.34691981087755475,111.0,45.0,4.0,1.0,28.0,19.0,2.0,0.0,290.0
7e3fc760b26b6ae4,18,blue,Vinc Pichel,900.0,0.0,-0.34691981087755475,79.0,36.0,1.0,1.0,3.0,2.0,8.0,1.0,210.0
7e3fc760b26b6ae4,19,red,Rafa Garcia,900.0,0.0,0.0,121.0,47.0,2.0,2.0,0.0,0.0,2.0,1.0,190.0
7e3fc760b26b6ae4,19,blue,Vinc Pichel,900.0,0.0,0.0,77.0,30.0,4.0,3.0,2.0,2.0,6.0,1.0,120.0
7efca050bc7be8ac,0,red,Loopy Godinez,900.0,0.0,-1.0407594326326643,109.0,55.0,0.0,0.0,0.0,0.0,14.0,1.0,180.0
7efca050bc7be8ac,0,blue,Julia Polastri,900.0,0.0,-1.0407594326326643,120.0,48.0,1.0,1.0,1.0,1.0,8.0,4.0,120.0
7efca050bc7be8ac,1,red,Loopy Godinez,900.0,0.0,1.387679243510219,173.0,92.0,5.0,5.0,21.0,18.0,10.0,4.0,210.0
7efca050bc7be8ac,1,blue,Julia Polastri,900.0,0.0,1.387679243510219,132.0,51.0,13.0,12.0,3.0,3.0,0.0,0.0,30.0
7efca050bc7be8ac,2,red,Loopy Godinez,900.0,0.0,0.0,113.0,57.0,1.0,1.0,0.0,0.0,1.0,0.0,20.0
7efca050bc7be8ac,2,blue,Julia Polastri,900.0,0.0,0.0,150.0,54.0,6.0,6.0,21.0,16.0,0.0,0.0,0.0
7efca050bc7be8ac,3,red,Loopy Godinez,900.0,0.0,0.0,182.0,78.0,0.0,0.0,3.0,2.0,0.0,0.0,80.0
7efca050bc7be8ac,3,blue,Julia Polastri,900.0,0.0,0.0,144.0,49.0,12.0,11.0,0.0,0.0,3.0,0.0,20.0
7efca050bc7be8ac,4,red,Loopy Godinez,900.0,0.0,0.0,72.0,34.0,9.0,7.0,0.0,0.0,6.0,0.0,200.0
7efca050bc7be8ac,4,blue,Julia Polastri,900.0,0.0,0.0,194.0,67.0,17.0,14.0,0.0,0.0,0.0,0.0,70.0
7efca050bc7be8ac,5,red,Loopy Godinez,900.0,0.0,0.0,200.0,82.0,14.0,8.0,8.0,5.0,4.0,0.0,180.0
7efca050bc7be8ac,5,blue,Julia Polastri,900.0,0.0,0.0,122.0,46.0,3.0,3.0,0.0,0.0,0.0,0.0,70.0
7efca050bc7be8ac,6,red,Loopy Godinez,900.0,0.0,0.0,93.0,45.0,13.0,9.0,0.0,0.0,2.0,1.0,130.0
7efca050bc7be8ac,6,blue,Julia Polastri,900.0,0.0,0.0,196.0,81.0,26.0,23.0,10.0,8.0,3.0,1.0,70.0
7efca050bc7be8ac,7,red,Loopy Godinez,900.0,0.0,0.0,234.0,119.0,11.0,8.0,7.0,5.0,0.0,0.0,100.0
7efca050bc7be8ac,7,blue,Julia Polastri,900.0,0.0,0.0,105.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0
7efca050bc7be8ac,8,red,Loopy Godinez,900.0,0.0,0.6938396217551095,232.0,124.0,1.0,1.0,0.0,0.0,4.0,2.0,210.0
7efca050bc7be8ac,8,blue,Julia Polastri,900.0,0.0,0.6938396217551095,65.0,26.0,4.0,0.0,15.0,12.0,0.0,0.0,110.0
7efca050bc7be8ac,9,red,Loopy Godinez,900.0,0.0,0.0,75.0,34.0,0.0,0.0,0.0,0.0,6.0,1.0,140.0
7efca050bc7be8ac,9,blue,Julia Polastri,900.0,0.0,0.0,59.0,24.0,11.0,11.0,0.0,0.0,1.0,1.0,130.0
7efca050bc7be8ac,10,red,Loopy Godinez,900.0,0.0,0.6938396217551095,174.0,85.0,19.0,15.0,1.0,1.0,4.0,2.0,80.0
7efca050bc7be8ac,10,blue,Julia Polastri,900.0,0.0,0.6938396217551095,165.0,49.0,8.0,7.0,0.0,0.0,0.0,0.0,10.0
7efca050bc7be8ac,11,red,Loopy Godinez,900.0,0.0,-0.34691981087755475,92.0,52.0,3.0,3.0,0.0,0.0,6.0,2.0,230.0
7efca050bc7be8ac,11,blue,Julia Polastri,900.0,0.0,-0.34691981087755475,127.0,48.0,2.0,2.0,0.0,0.0,8.0,3.0,80.0
7efca050bc7be8ac,12,red,Loopy Godinez,900.0,0.0,-1.0407594326326643,240.0,132.0,27.0,19.0,0.0,0.0,9.0,2.0,70.0
7efca050bc7be8ac,12,blue,Julia Polastri,900.0,0.0,-1.0407594326326643,179.0,70.0,1.0,1.0,0.0,0.0,7.0,5.0,50.0
7efca050bc7be8ac,13,red,Loopy Godinez,900.0,0.0,0.0,116.0,46.0,1.0,1.0,13.0,8.0,0.0,0.0,0.0
7efca050bc7be8ac,13,blue,Julia Polastri,900.0,0.0,0.0,230.0,84.0,10.0,7.0,6.0,5.0,0.0,0.0,0.0
7efca050bc7be8ac,14,red,Loopy Godinez,900.0,0.0,0.0,38.0,17.0,20.0,16.0,8.0,6.0,6.0,2.0,160.0
7efca050bc7be8ac,14,blue,Julia Polastri,900.0,0.0,0.0,222.0,96.0,1.0,1.0,0.0,0.0,6.0,2.0,80.0
7efca050bc7be8ac,15,red,Loopy Godinez,900.0,0.0,0.6938396217551095,119.0,60.0,43.0,34.0,0.0,0.0,10.0,2.0,50.0
7efca050bc7be8ac,15,blue,Julia Polastri,900.0,0.0,0.6938396217551095,116.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7efca050bc7be8ac,16,red,Loopy Godinez,900.0,0.0,1.387679243510219,135.0,63.0,37.0,29.0,6.0,4.0,8.0,4.0,120.0
7efca050bc7be8ac,16,blue,Julia Polastri,900.0,0.0,1.387679243510219,292.0,107.0,18.0,13.0,0.0,0.0,1.0,0.0,50.0
7efca050bc7be8ac,17,red,Loopy Godinez,900.0,0.0,0.0,198.0,102.0,5.0,4.0,8.0,6.0,5.0,0.0,150.0
7efca050bc7be8ac,17,blue,Julia Polastri,900.0,0.0,0.0,86.0,36.0,4.0,2.0,0.0,0.0,0.0,0.0,40.0
7efca050bc7be8ac,18,red,Loopy Godinez,900.0,0.0,0.34691981087755475,226.0,109.0,3.0,1.0,20.0,16.0,6.0,1.0,250.0
7efca050bc7be8ac,18,blue,Julia Polastri,900.0,0.0,0.34691981087755475,256.0,106.0,4.0,2.0,2.0,2.0,2.0,0.0,100.0
7efca050bc7be8ac,19,red,Loopy Godinez,900.0,0.0,0.34691981087755486,118.0,51.0,3.0,2.0,0.0,0.0,9.0,3.0,110.0
7efca050bc7be8ac,19,blue,Julia Polastri,900.0,0.0,0.34691981087755486,279.0,111.0,13.0,10.0,3.0,1.0,6.0,2.0,30.0
8fc8d66ad0074ab0,0,red,Manuel Torres,105.0,0.0,0.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8fc8d66ad0074ab0,0,blue,Drew Dober,105.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,10.0
8fc8d66ad0074ab0,1,red,Manuel Torres,105.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
8fc8d66ad0074ab0,1,blue,Drew Dober,105.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
8fc8d66ad0074ab0,2,red,Manuel Torres,105.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0
8fc8d66ad0074ab0,2,blue,Drew Dober,105.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
8fc8d66ad0074ab0,3,red,Manuel Torres,105.0,0.0,-0.34691981087755475,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
8fc8d66ad0074ab0,3,blue,Drew Dober,105.0,0.0,-0.34691981087755475,7.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,20.0
8fc8d66ad0074ab0,4,red,Manuel Torres,105.0,0.0,0.0,31.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
8fc8d66ad0074ab0,4,blue,Drew Dober,105.0,0.0,0.0,30.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
8fc8d66ad0074ab0,5,red,Manuel Torres,105.0,0.0,0.0,23.0,11.0,2.0,0.0,2.0,2.0,0.0,0.0,20.0
8fc8d66ad0074ab0,5,blue,Drew Dober,105.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0
8fc8d66ad0074ab0,6,red,Manuel Torres,105.0,0.0,0.0,7.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
8fc8d66ad0074ab0,6,blue,Drew Dober,105.0,0.0,0.0,25.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8fc8d66ad0074ab0,7,red,Manuel Torres,105.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
8fc8d66ad0074ab0,7,blue,Drew Dober,105.0,0.0,0.0,14.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0
8fc8d66ad0074ab0,8,red,Manuel Torres,105.0,0.0,0.0,12.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
8fc8d66ad0074ab0,8,blue,Drew Dober,105.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8fc8d66ad0074ab0,9,red,Manuel Torres,105.0,0.0,0.0,7.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0
8fc8d66ad0074ab0,9,blue,Drew Dober,105.0,0.0,0.0,20.0,8.0,0.0,0.0,6.0,6.0,1.0,0.0,10.0
8fc8d66ad0074ab0,10,red,Manuel Torres,105.0,0.0,-0.34691981087755475,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
8fc8d66ad0074ab0,10,blue,Drew Dober,105.0,0.0,-0.34691981087755475,18.0,8.0,0.0,0.0,1.0,0.0,1.0,1.0,20.0
8fc8d66ad0074ab0,11,red,Manuel Torres,105.0,0.0,0.0,11.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0
8fc8d66ad0074ab0,11,blue,Drew Dober,105.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
8fc8d66ad0074ab0,12,red,Manuel Torres,105.0,0.0,0.34691981087755475,11.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
8fc8d66ad0074ab0,12,blue,Drew Dober,105.0,0.0,0.34691981087755475,9.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0
8fc8d66ad0074ab0,13,red,Manuel Torres,105.0,0.0,0.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0
8fc8d66ad0074ab0,13,blue,Drew Dober,105.0,0.0,0.0,22.0,7.0,1.0,1.0,2.0,2.0,0.0,0.0,10.0
8fc8d66ad0074ab0,14,red,Manuel Torres,105.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
8fc8d66ad0074ab0,14,blue,Drew Dober,105.0,0.0,0.0,9.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,10.0
8fc8d66ad0074ab0,15,red,Manuel Torres,105.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
8fc8d66ad0074ab0,15,blue,Drew Dober,105.0,0.0,0.0,11.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0
8fc8d66ad0074ab0,16,red,Manuel Torres,105.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8fc8d66ad0074ab0,16,blue,Drew Dober,105.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8fc8d66ad0074ab0,17,red,Manuel Torres,105.0,0.0,0.0,16.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0
8fc8d66ad0074ab0,17,blue,Drew Dober,105.0,0.0,0.0,19.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
8fc8d66ad0074ab0,18,red,Manuel Torres,105.0,0.0,0.0,21.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,20.0
8fc8d66ad0074ab0,18,blue,Drew Dober,105.0,0.0,0.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,10.0
8fc8d66ad0074ab0,19,red,Manuel Torres,105.0,0.0,-0.34691981087755475,9.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,20.0
8fc8d66ad0074ab0,19,blue,Drew Dober,105.0,0.0,-0.34691981087755475,9.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
9f66d450af690df5,0,red,MarQuel Mederos,900.0,0.0,0.6938396217551095,106.0,45.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0
9f66d450af690df5,0,blue,Austin Hubbard,900.0,0.0,0.6938396217551095,96.0,38.0,29.0,22.0,54.0,42.0,0.0,0.0,0.0
9f66d450af690df5,1,red,MarQuel Mederos,900.0,0.0,-1.387679243510219,80.0,30.0,0.0,0.0,19.0,16.0,0.0,0.0,100.0
9f66d450af690df5,1,blue,Austin Hubbard,900.0,0.0,-1.387679243510219,59.0,28.0,11.0,7.0,5.0,5.0,6.0,4.0,220.0
9f66d450af690df5,2,red,MarQuel Mederos,900.0,0.0,1.387679243510219,90.0,37.0,2.0,2.0,22.0,18.0,10.0,6.0,170.0
9f66d450af690df5,2,blue,Austin Hubbard,900.0,0.0,1.387679243510219,149.0,55.0,5.0,4.0,0.0,0.0,3.0,2.0,60.0
9f66d450af690df5,3,red,MarQuel Mederos,900.0,0.0,-0.34691981087755475,63.0,24.0,9.0,4.0,7.0,5.0,4.0,2.0,190.0
9f66d450af690df5,3,blue,Austin Hubbard,900.0,0.0,-0.34691981087755475,132.0,58.0,2.0,2.0,23.0,16.0,5.0,3.0,110.0
9f66d450af690df5,4,red,MarQuel Mederos,900.0,0.0,0.0,124.0,49.0,2.0,2.0,8.0,4.0,0.0,0.0,110.0
9f66d450af690df5,4,blue,Austin Hubbard,900.0,0.0,0.0,42.0,26.0,20.0,13.0,0.0,0.0,2.0,0.0,70.0
9f66d450af690df5,5,red,MarQuel Mederos,900.0,0.0,-0.6938396217551095,46.0,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
9f66d450af690df5,5,blue,Austin Hubbard,900.0,0.0,-0.6938396217551095,131.0,52.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0
9f66d450af690df5,6,red,MarQuel Mederos,900.0,0.0,0.0,36.0,13.0,8.0,6.0,1.0,1.0,0.0,0.0,250.0
9f66d450af690df5,6,blue,Austin Hubbard,900.0,0.0,0.0,140.0,65.0,18.0,14.0,3.0,2.0,2.0,0.0,110.0
9f66d450af690df5,7,red,MarQuel Mederos,900.0,0.0,-2.0815188652653283,127.0,52.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0
9f66d450af690df5,7,blue,Austin Hubbard,900.0,0.0,-2.0815188652653283,57.0,28.0,16.0,12.0,0.0,0.0,8.0,6.0,180.0
9f66d450af690df5,8,red,MarQuel Mederos,900.0,0.0,2.428438676142883,63.0,29.0,1.0,1.0,2.0,2.0,15.0,7.0,250.0
9f66d450af690df5,8,blue,Austin Hubbard,900.0,0.0,2.428438676142883,71.0,33.0,8.0,6.0,9.0,4.0,2.0,0.0,20.0
9f66d450af690df5,9,red,MarQuel Mederos,900.0,0.0,0.6938396217551096,119.0,45.0,14.0,10.0,0.0,0.0,5.0,3.0,300.0
9f66d450af690df5,9,blue,Austin Hubbard,900.0,0.0,0.6938396217551096,199.0,70.0,6.0,4.0,16.0,12.0,3.0,1.0,120.0
9f66d450af690df5,10,red,MarQuel Mederos,900.0,0.0,-0.34691981087755475,58.0,25.0,1.0,1.0,15.0,12.0,3.0,0.0,100.0
9f66d450af690df5,10,blue,Austin Hubbard,900.0,0.0,-0.34691981087755475,161.0,66.0,7.0,7.0,25.0,15.0,6.0,1.0,40.0
9f66d450af690df5,11,red,MarQuel Mederos,900.0,0.0,-1.0407594326326643,58.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,110.0
9f66d450af690df5,11,blue,Austin Hubbard,900.0,0.0,-1.0407594326326643,116.0,58.0,1.0,1.0,6.0,6.0,7.0,3.0,130.0
9f66d450af690df5,12,red,MarQuel Mederos,900.0,0.0,0.34691981087755475,46.0,20.0,22.0,14.0,0.0,0.0,2.0,1.0,180.0
9f66d450af690df5,12,blue,Austin Hubbard,900.0,0.0,0.34691981087755475,86.0,38.0,7.0,5.0,0.0,0.0,1.0,0.0,290.0
9f66d450af690df5,13,red,MarQuel Mederos,900.0,0.0,-1.0407594326326643,144.0,69.0,10.0,5.0,12.0,9.0,1.0,0.0,160.0
9f66d450af690df5,13,blue,Austin Hubbard,900.0,0.0,-1.0407594326326643,122.0,50.0,1.0,1.0,3.0,2.0,8.0,3.0,220.0
9f66d450af690df5,14,red,MarQuel Mederos,900.0,0.0,0.34691981087755475,184.0,81.0,12.0,8.0,2.0,1.0,5.0,4.0,0.0
