fight_id,path,side,fighter_name,duration,sim_standing_attempted,sim_standing_landed,sim_td_attempted,sim_td_landed,sim_ground_attempted,sim_ground_landed,sim_control,sim_total_control,sim_free_seconds
7e3fc760b26b6ae4,19,blue,Vinc Pichel,900.0,66,25,6,1,72,57,260.0,270.0,630.0
7efca050bc7be8ac,0,red,Loopy Godinez,900.0,108,53,7,1,7,4,110.0,110.0,790.0
7efca050bc7be8ac,0,blue,Julia Polastri,900.0,260,110,0,0,0,0,0.0,110.0,790.0
7efca050bc7be8ac,1,red,Loopy Godinez,900.0,235,110,1,0,14,9,0.0,370.0,530.0
7efca050bc7be8ac,1,blue,Julia Polastri,900.0,171,73,0,0,10,8,370.0,370.0,530.0
7efca050bc7be8ac,2,red,Loopy Godinez,900.0,241,123,2,1,13,10,60.0,70.0,830.0
7efca050bc7be8ac,2,blue,Julia Polastri,900.0,195,69,5,3,0,0,10.0,70.0,830.0
7efca050bc7be8ac,3,red,Loopy Godinez,900.0,128,63,7,1,2,1,40.0,70.0,830.0
7efca050bc7be8ac,3,blue,Julia Polastri,900.0,107,42,0,0,24,19,30.0,70.0,830.0
7efca050bc7be8ac,4,red,Loopy Godinez,900.0,232,123,4,1,0,0,40.0,50.0,850.0
7efca050bc7be8ac,4,blue,Julia Polastri,900.0,274,112,5,1,1,1,10.0,50.0,850.0
7efca050bc7be8ac,5,red,Loopy Godinez,900.0,160,74,0,0,0,0,140.0,170.0,730.0
7efca050bc7be8ac,5,blue,Julia Polastri,900.0,185,82,0,0,0,0,30.0,170.0,730.0
7efca050bc7be8ac,6,red,Loopy Godinez,900.0,232,124,1,0,0,0,130.0,160.0,740.0
7efca050bc7be8ac,6,blue,Julia Polastri,900.0,91,32,0,0,0,0,30.0,160.0,740.0
7efca050bc7be8ac,7,red,Loopy Godinez,900.0,131,70,4,1,1,1,50.0,50.0,850.0
7efca050bc7be8ac,7,blue,Julia Polastri,900.0,183,85,3,3,0,0,0.0,50.0,850.0
7efca050bc7be8ac,8,red,Loopy Godinez,900.0,275,140,4,1,0,0,170.0,190.0,710.0
7efca050bc7be8ac,8,blue,Julia Polastri,900.0,271,114,3,0,0,0,20.0,190.0,710.0
7efca050bc7be8ac,9,red,Loopy Godinez,900.0,182,93,2,1,0,0,70.0,70.0,830.0
7efca050bc7be8ac,9,blue,Julia Polastri,900.0,292,102,0,0,0,0,0.0,70.0,830.0
7efca050bc7be8ac,10,red,Loopy Godinez,900.0,207,101,6,1,2,1,90.0,90.0,810.0
7efca050bc7be8ac,10,blue,Julia Polastri,900.0,149,60,0,0,0,0,0.0,90.0,810.0
7efca050bc7be8ac,11,red,Loopy Godinez,900.0,188,90,4,0,5,4,20.0,190.0,710.0
7efca050bc7be8ac,11,blue,Julia Polastri,900.0,148,51,2,1,2,2,170.0,190.0,710.0
7efca050bc7be8ac,12,red,Loopy Godinez,900.0,213,130,5,1,12,9,90.0,90.0,810.0
7efca050bc7be8ac,12,blue,Julia Polastri,900.0,277,121,0,0,0,0,0.0,90.0,810.0
7efca050bc7be8ac,13,red,Loopy Godinez,900.0,180,85,2,0,0,0,140.0,150.0,750.0
7efca050bc7be8ac,13,blue,Julia Polastri,900.0,182,81,2,1,3,2,10.0,150.0,750.0
7efca050bc7be8ac,14,red,Loopy Godinez,900.0,148,75,5,1,9,7,100.0,140.0,760.0
7efca050bc7be8ac,14,blue,Julia Polastri,900.0,151,65,4,0,6,4,40.0,140.0,760.0
7efca050bc7be8ac,15,red,Loopy Godinez,900.0,167,76,8,4,3,2,240.0,240.0,660.0
7efca050bc7be8ac,15,blue,Julia Polastri,900.0,94,34,0,0,10,7,0.0,240.0,660.0
7efca050bc7be8ac,16,red,Loopy Godinez,900.0,299,154,6,3,4,3,20.0,60.0,840.0
7efca050bc7be8ac,16,blue,Julia Polastri,900.0,148,67,1,0,11,8,40.0,60.0,840.0
7efca050bc7be8ac,17,red,Loopy Godinez,900.0,99,54,5,1,0,0,0.0,140.0,760.0
7efca050bc7be8ac,17,blue,Julia Polastri,900.0,142,62,2,0,3,3,140.0,140.0,760.0
7efca050bc7be8ac,18,red,Loopy Godinez,900.0,166,86,3,1,0,0,0.0,280.0,620.0
7efca050bc7be8ac,18,blue,Julia Polastri,900.0,70,25,0,0,0,0,280.0,280.0,620.0
7efca050bc7be8ac,19,red,Loopy Godinez,900.0,195,93,6,3,0,0,0.0,0.0,900.0
7efca050bc7be8ac,19,blue,Julia Polastri,900.0,164,70,8,2,8,6,0.0,0.0,900.0
8fc8d66ad0074ab0,0,red,Manuel Torres,105.0,23,12,0,0,1,0,30.0,30.0,75.0
8fc8d66ad0074ab0,0,blue,Drew Dober,105.0,23,7,0,0,2,2,0.0,30.0,75.0
8fc8d66ad0074ab0,1,red,Manuel Torres,105.0,26,13,0,0,3,1,10.0,10.0,95.0
8fc8d66ad0074ab0,1,blue,Drew Dober,105.0,19,5,0,0,8,6,0.0,10.0,95.0
8fc8d66ad0074ab0,2,red,Manuel Torres,105.0,8,4,0,0,0,0,80.0,80.0,25.0
8fc8d66ad0074ab0,2,blue,Drew Dober,105.0,9,2,1,1,0,0,0.0,80.0,25.0
8fc8d66ad0074ab0,3,red,Manuel Torres,105.0,8,6,0,0,1,0,50.0,50.0,55.0
8fc8d66ad0074ab0,3,blue,Drew Dober,105.0,16,9,0,0,0,0,0.0,50.0,55.0
8fc8d66ad0074ab0,4,red,Manuel Torres,105.0,9,6,1,0,0,0,0.0,0.0,105.0
8fc8d66ad0074ab0,4,blue,Drew Dober,105.0,42,18,1,0,1,1,0.0,0.0,105.0
8fc8d66ad0074ab0,5,red,Manuel Torres,105.0,13,7,1,1,0,0,10.0,40.0,65.0
8fc8d66ad0074ab0,5,blue,Drew Dober,105.0,8,2,0,0,0,0,30.0,40.0,65.0
8fc8d66ad0074ab0,6,red,Manuel Torres,105.0,22,14,0,0,0,0,20.0,20.0,85.0
8fc8d66ad0074ab0,6,blue,Drew Dober,105.0,12,5,0,0,0,0,0.0,20.0,85.0
8fc8d66ad0074ab0,7,red,Manuel Torres,105.0,20,8,0,0,1,1,10.0,10.0,95.0
8fc8d66ad0074ab0,7,blue,Drew Dober,105.0,19,4,1,1,0,0,0.0,10.0,95.0
8fc8d66ad0074ab0,8,red,Manuel Torres,105.0,10,7,0,0,2,2,10.0,10.0,95.0
8fc8d66ad0074ab0,8,blue,Drew Dober,105.0,12,3,1,1,0,0,0.0,10.0,95.0
8fc8d66ad0074ab0,9,red,Manuel Torres,105.0,5,3,0,0,1,0,10.0,40.0,65.0
8fc8d66ad0074ab0,9,blue,Drew Dober,105.0,12,4,0,0,0,0,30.0,40.0,65.0
8fc8d66ad0074ab0,10,red,Manuel Torres,105.0,5,4,0,0,0,0,20.0,40.0,65.0
8fc8d66ad0074ab0,10,blue,Drew Dober,105.0,12,2,1,0,0,0,20.0,40.0,65.0
8fc8d66ad0074ab0,11,red,Manuel Torres,105.0,6,3,0,0,1,0,50.0,50.0,55.0
8fc8d66ad0074ab0,11,blue,Drew Dober,105.0,11,5,1,0,0,0,0.0,50.0,55.0
8fc8d66ad0074ab0,12,red,Manuel Torres,105.0,19,7,0,0,1,1,20.0,20.0,85.0
8fc8d66ad0074ab0,12,blue,Drew Dober,105.0,17,9,1,0,1,1,0.0,20.0,85.0
8fc8d66ad0074ab0,13,red,Manuel Torres,105.0,14,6,0,0,0,0,10.0,10.0,95.0
8fc8d66ad0074ab0,13,blue,Drew Dober,105.0,11,5,0,0,0,0,0.0,10.0,95.0
8fc8d66ad0074ab0,14,red,Manuel Torres,105.0,11,6,0,0,1,1,10.0,10.0,95.0
8fc8d66ad0074ab0,14,blue,Drew Dober,105.0,25,11,0,0,0,0,0.0,10.0,95.0
8fc8d66ad0074ab0,15,red,Manuel Torres,105.0,29,14,1,1,2,2,0.0,0.0,105.0
8fc8d66ad0074ab0,15,blue,Drew Dober,105.0,12,2,0,0,0,0,0.0,0.0,105.0
8fc8d66ad0074ab0,16,red,Manuel Torres,105.0,10,7,1,1,2,1,60.0,70.0,35.0
8fc8d66ad0074ab0,16,blue,Drew Dober,105.0,3,1,0,0,0,0,10.0,70.0,35.0
8fc8d66ad0074ab0,17,red,Manuel Torres,105.0,12,6,0,0,1,1,0.0,0.0,105.0
8fc8d66ad0074ab0,17,blue,Drew Dober,105.0,21,9,0,0,2,2,0.0,0.0,105.0
8fc8d66ad0074ab0,18,red,Manuel Torres,105.0,17,10,0,0,1,1,10.0,10.0,95.0
8fc8d66ad0074ab0,18,blue,Drew Dober,105.0,19,7,0,0,1,1,0.0,10.0,95.0
8fc8d66ad0074ab0,19,red,Manuel Torres,105.0,4,1,1,1,2,2,60.0,80.0,25.0
8fc8d66ad0074ab0,19,blue,Drew Dober,105.0,2,1,1,0,1,0,20.0,80.0,25.0
9f66d450af690df5,0,red,MarQuel Mederos,900.0,89,35,0,0,1,1,280.0,300.0,600.0
9f66d450af690df5,0,blue,Austin Hubbard,900.0,106,39,0,0,13,8,20.0,300.0,600.0
9f66d450af690df5,1,red,MarQuel Mederos,900.0,123,60,3,1,19,15,10.0,170.0,730.0
9f66d450af690df5,1,blue,Austin Hubbard,900.0,107,50,0,0,16,14,160.0,170.0,730.0
9f66d450af690df5,2,red,MarQuel Mederos,900.0,194,80,9,0,3,1,0.0,0.0,900.0
9f66d450af690df5,2,blue,Austin Hubbard,900.0,221,101,0,0,0,0,0.0,0.0,900.0
9f66d450af690df5,3,red,MarQuel Mederos,900.0,116,54,0,0,0,0,40.0,130.0,770.0
9f66d450af690df5,3,blue,Austin Hubbard,900.0,117,51,3,2,0,0,90.0,130.0,770.0
9f66d450af690df5,4,red,MarQuel Mederos,900.0,91,41,0,0,0,0,0.0,420.0,480.0
9f66d450af690df5,4,blue,Austin Hubbard,900.0,87,39,8,3,0,0,420.0,420.0,480.0
9f66d450af690df5,5,red,MarQuel Mederos,900.0,85,47,6,1,24,17,150.0,300.0,600.0
9f66d450af690df5,5,blue,Austin Hubbard,900.0,204,97,6,1,0,0,150.0,300.0,600.0
9f66d450af690df5,6,red,MarQuel Mederos,900.0,138,66,1,1,25,22,0.0,170.0,730.0
9f66d450af690df5,6,blue,Austin Hubbard,900.0,142,69,5,2,0,0,170.0,170.0,730.0
9f66d450af690df5,7,red,MarQuel Mederos,900.0,115,47,1,0,0,0,0.0,210.0,690.0
9f66d450af690df5,7,blue,Austin Hubbard,900.0,163,71,0,0,0,0,210.0,210.0,690.0
9f66d450af690df5,8,red,MarQuel Mederos,900.0,84,37,5,2,0,0,100.0,350.0,550.0
9f66d450af690df5,8,blue,Austin Hubbard,900.0,104,44,3,2,0,0,250.0,350.0,550.0
9f66d450af690df5,9,red,MarQuel Mederos,900.0,9,5,0,0,0,0,520.0,860.0,40.0
9f66d450af690df5,9,blue,Austin Hubbard,900.0,6,3,0,0,2,2,340.0,860.0,40.0
9f66d450af690df5,10,red,MarQuel Mederos,900.0,165,67,7,3,0,0,40.0,200.0,700.0
9f66d450af690df5,10,blue,Austin Hubbard,900.0,81,29,8,3,0,0,160.0,200.0,700.0
9f66d450af690df5,11,red,MarQuel Mederos,900.0,150,64,0,0,1,1,0.0,0.0,900.0
9f66d450af690df5,11,blue,Austin Hubbard,900.0,156,74,2,1,3,3,0.0,0.0,900.0
9f66d450af690df5,12,red,MarQuel Mederos,900.0,185,87,6,2,0,0,0.0,50.0,850.0
9f66d450af690df5,12,blue,Austin Hubbard,900.0,155,71,5,4,3,2,50.0,50.0,850.0
9f66d450af690df5,13,red,MarQuel Mederos,900.0,53,23,4,1,2,2,0.0,560.0,340.0
9f66d450af690df5,13,blue,Austin Hubbard,900.0,77,32,8,3,0,0,560.0,560.0,340.0
9f66d450af690df5,14,red,MarQuel Mederos,900.0,82,31,4,0,1,1,50.0,380.0,520.0
9f66d450af690df5,14,blue,Austin Hubbard,900.0,74,42,0,0,0,0,330.0,380.0,520.0
9f66d450af690df5,15,red,MarQuel Mederos,900.0,148,70,2,1,0,0,190.0,190.0,710.0
9f66d450af690df5,15,blue,Austin Hubbard,900.0,192,83,0,0,0,0,0.0,190.0,710.0
9f66d450af690df5,16,red,MarQuel Mederos,900.0,73,31,5,1,0,0,450.0,510.0,390.0
9f66d450af690df5,16,blue,Austin Hubbard,900.0,84,39,0,0,0,0,60.0,510.0,390.0
9f66d450af690df5,17,red,MarQuel Mederos,900.0,105,44,0,0,0,0,140.0,160.0,740.0
9f66d450af690df5,17,blue,Austin Hubbard,900.0,168,78,6,1,0,0,20.0,160.0,740.0
9f66d450af690df5,18,red,MarQuel Mederos,900.0,143,56,3,0,0,0,0.0,290.0,610.0
9f66d450af690df5,18,blue,Austin Hubbard,900.0,49,20,18,10,5,3,290.0,290.0,610.0
9f66d450af690df5,19,red,MarQuel Mederos,900.0,92,43,8,3,0,0,340.0,490.0,410.0
9f66d450af690df5,19,blue,Austin Hubbard,900.0,68,34,8,4,0,0,150.0,490.0,410.0
ab4a91a59c01d6b6,0,red,Edgar Chairez,150.0,7,5,1,0,1,1,50.0,80.0,70.0
ab4a91a59c01d6b6,0,blue,CJ Vergara,150.0,21,7,0,0,0,0,30.0,80.0,70.0
ab4a91a59c01d6b6,1,red,Edgar Chairez,150.0,23,10,1,0,1,0,40.0,70.0,80.0
ab4a91a59c01d6b6,1,blue,CJ Vergara,150.0,12,6,1,1,15,9,30.0,70.0,80.0
ab4a91a59c01d6b6,2,red,Edgar Chairez,150.0,18,6,1,0,0,0,0.0,60.0,90.0
ab4a91a59c01d6b6,2,blue,CJ Vergara,150.0,11,6,1,0,0,0,60.0,60.0,90.0
ab4a91a59c01d6b6,3,red,Edgar Chairez,150.0,20,8,1,0,0,0,0.0,30.0,120.0
ab4a91a59c01d6b6,3,blue,CJ Vergara,150.0,14,4,1,0,0,0,30.0,30.0,120.0
ab4a91a59c01d6b6,4,red,Edgar Chairez,150.0,20,10,0,0,0,0,0.0,30.0,120.0
ab4a91a59c01d6b6,4,blue,CJ Vergara,150.0,19,10,0,0,0,0,30.0,30.0,120.0
ab4a91a59c01d6b6,5,red,Edgar Chairez,150.0,37,14,0,0,1,1,0.0,30.0,120.0
ab4a91a59c01d6b6,5,blue,CJ Vergara,150.0,51,28,1,0,0,0,30.0,30.0,120.0
ab4a91a59c01d6b6,6,red,Edgar Chairez,150.0,55,26,1,0,2,2,0.0,0.0,150.0
ab4a91a59c01d6b6,6,blue,CJ Vergara,150.0,35,14,1,0,5,2,0.0,0.0,150.0
ab4a91a59c01d6b6,7,red,Edgar Chairez,150.0,22,10,1,0,0,0,20.0,30.0,120.0
ab4a91a59c01d6b6,7,blue,CJ Vergara,150.0,49,23,0,0,1,0,10.0,30.0,120.0
ab4a91a59c01d6b6,8,red,Edgar Chairez,150.0,57,27,0,0,0,0,0.0,10.0,140.0
ab4a91a59c01d6b6,8,blue,CJ Vergara,150.0,35,17,1,1,1,1,10.0,10.0,140.0
ab4a91a59c01d6b6,9,red,Edgar Chairez,150.0,17,7,1,1,3,2,30.0,90.0,60.0
ab4a91a59c01d6b6,9,blue,CJ Vergara,150.0,13,7,1,0,8,6,60.0,90.0,60.0
ab4a91a59c01d6b6,10,red,Edgar Chairez,150.0,37,16,0,0,4,2,0.0,30.0,120.0
ab4a91a59c01d6b6,10,blue,CJ Vergara,150.0,24,12,0,0,3,1,30.0,30.0,120.0
ab4a91a59c01d6b6,11,red,Edgar Chairez,150.0,45,18,1,1,0,0,30.0,30.0,120.0
ab4a91a59c01d6b6,11,blue,CJ Vergara,150.0,30,16,0,0,0,0,0.0,30.0,120.0
ab4a91a59c01d6b6,12,red,Edgar Chairez,150.0,44,18,0,0,3,2,0.0,20.0,130.0
ab4a91a59c01d6b6,12,blue,CJ Vergara,150.0,31,12,1,1,0,0,20.0,20.0,130.0
ab4a91a59c01d6b6,13,red,Edgar Chairez,150.0,43,18,1,0,0,0,0.0,10.0,140.0
ab4a91a59c01d6b6,13,blue,CJ Vergara,150.0,34,18,1,1,3,2,10.0,10.0,140.0
ab4a91a59c01d6b6,14,red,Edgar Chairez,150.0,32,10,1,0,9,8,0.0,40.0,110.0
ab4a91a59c01d6b6,14,blue,CJ Vergara,150.0,22,12,0,0,1,0,40.0,40.0,110.0
ab4a91a59c01d6b6,15,red,Edgar Chairez,150.0,18,10,1,0,4,3,0.0,110.0,40.0
ab4a91a59c01d6b6,15,blue,CJ Vergara,150.0,4,0,0,0,0,0,110.0,110.0,40.0
ab4a91a59c01d6b6,16,red,Edgar Chairez,150.0,24,14,0,0,0,0,0.0,0.0,150.0
ab4a91a59c01d6b6,16,blue,CJ Vergara,150.0,30,12,0,0,0,0,0.0,0.0,150.0
ab4a91a59c01d6b6,17,red,Edgar Chairez,150.0,12,4,1,0,0,0,30.0,50.0,100.0
ab4a91a59c01d6b6,17,blue,CJ Vergara,150.0,15,7,0,0,1,1,20.0,50.0,100.0
ab4a91a59c01d6b6,18,red,Edgar Chairez,150.0,35,19,0,0,0,0,0.0,0.0,150.0
ab4a91a59c01d6b6,18,blue,CJ Vergara,150.0,34,14,0,0,0,0,0.0,0.0,150.0
ab4a91a59c01d6b6,19,red,Edgar Chairez,150.0,12,5,0,0,0,0,70.0,80.0,70.0
ab4a91a59c01d6b6,19,blue,CJ Vergara,150.0,14,7,0,0,1,1,10.0,80.0,70.0
e2e2537a345367d4,0,red,Jamall Emmers,246.0,17,8,0,0,4,2,0.0,130.0,116.0
e2e2537a345367d4,0,blue,Gabriel Miranda,246.0,16,6,6,1,0,0,130.0,130.0,116.0
e2e2537a345367d4,1,red,Jamall Emmers,246.0,50,23,2,2,0,0,0.0,70.0,176.0
e2e2537a345367d4,1,blue,Gabriel Miranda,246.0,18,6,1,1,0,0,70.0,70.0,176.0
e2e2537a345367d4,2,red,Jamall Emmers,246.0,24,9,0,0,0,0,0.0,70.0,176.0
e2e2537a345367d4,2,blue,Gabriel Miranda,246.0,42,12,2,0,0,0,70.0,70.0,176.0
e2e2537a345367d4,3,red,Jamall Emmers,246.0,24,12,1,1,0,0,0.0,0.0,246.0
e2e2537a345367d4,3,blue,Gabriel Miranda,246.0,55,22,0,0,0,0,0.0,0.0,246.0
e2e2537a345367d4,4,red,Jamall Emmers,246.0,40,23,1,0,0,0,0.0,40.0,206.0
e2e2537a345367d4,4,blue,Gabriel Miranda,246.0,58,23,0,0,0,0,40.0,40.0,206.0
e2e2537a345367d4,5,red,Jamall Emmers,246.0,30,15,1,1,9,7,0.0,0.0,246.0
e2e2537a345367d4,5,blue,Gabriel Miranda,246.0,64,19,1,1,0,0,0.0,0.0,246.0
e2e2537a345367d4,6,red,Jamall Emmers,246.0,21,9,0,0,3,3,0.0,160.0,86.0
e2e2537a345367d4,6,blue,Gabriel Miranda,246.0,13,4,1,0,0,0,160.0,160.0,86.0
e2e2537a345367d4,7,red,Jamall Emmers,246.0,36,15,1,1,1,1,50.0,100.0,146.0
e2e2537a345367d4,7,blue,Gabriel Miranda,246.0,27,7,2,0,3,1,50.0,100.0,146.0
e2e2537a345367d4,8,red,Jamall Emmers,246.0,53,22,1,1,2,2,70.0,70.0,176.0
e2e2537a345367d4,8,blue,Gabriel Miranda,246.0,19,10,1,0,0,0,0.0,70.0,176.0
e2e2537a345367d4,9,red,Jamall Emmers,246.0,1,0,1,0,0,0,80.0,240.0,6.0
e2e2537a345367d4,9,blue,Gabriel Miranda,246.0,0,0,2,0,0,0,160.0,240.0,6.0
e2e2537a345367d4,10,red,Jamall Emmers,246.0,0,0,1,0,1,1,50.0,246.0,0.0
e2e2537a345367d4,10,blue,Gabriel Miranda,246.0,0,0,2,0,0,0,196.0,246.0,0.0
e2e2537a345367d4,11,red,Jamall Emmers,246.0,42,17,1,1,0,0,60.0,80.0,166.0
e2e2537a345367d4,11,blue,Gabriel Miranda,246.0,31,12,3,1,9,7,20.0,80.0,166.0
e2e2537a345367d4,12,red,Jamall Emmers,246.0,11,5,1,0,0,0,0.0,180.0,66.0
e2e2537a345367d4,12,blue,Gabriel Miranda,246.0,10,5,2,1,0,0,180.0,180.0,66.0
e2e2537a345367d4,13,red,Jamall Emmers,246.0,23,15,1,0,3,2,130.0,170.0,76.0
e2e2537a345367d4,13,blue,Gabriel Miranda,246.0,12,3,8,1,0,0,40.0,170.0,76.0
e2e2537a345367d4,14,red,Jamall Emmers,246.0,39,18,1,1,1,0,150.0,150.0,96.0
e2e2537a345367d4,14,blue,Gabriel Miranda,246.0,15,6,1,0,7,3,0.0,150.0,96.0
e2e2537a345367d4,15,red,Jamall Emmers,246.0,57,24,1,1,2,1,40.0,50.0,196.0
e2e2537a345367d4,15,blue,Gabriel Miranda,246.0,44,17,1,0,2,2,10.0,50.0,196.0
e2e2537a345367d4,16,red,Jamall Emmers,246.0,21,11,1,1,1,1,30.0,160.0,86.0
e2e2537a345367d4,16,blue,Gabriel Miranda,246.0,27,12,5,2,0,0,130.0,160.0,86.0
e2e2537a345367d4,17,red,Jamall Emmers,246.0,58,26,0,0,0,0,20.0,30.0,216.0
e2e2537a345367d4,17,blue,Gabriel Miranda,246.0,52,23,3,2,0,0,10.0,30.0,216.0
e2e2537a345367d4,18,red,Jamall Emmers,246.0,67,32,1,1,0,0,0.0,0.0,246.0
e2e2537a345367d4,18,blue,Gabriel Miranda,246.0,35,15,1,0,4,3,0.0,0.0,246.0
e2e2537a345367d4,19,red,Jamall Emmers,246.0,24,16,0,0,0,0,0.0,100.0,146.0
e2e2537a345367d4,19,blue,Gabriel Miranda,246.0,27,13,3,0,7,6,100.0,100.0,146.0
0c80eef2f4570543,0,red,Brad Tavares,900.0,118,57,0,0,14,8,0.0,0.0,900.0
0c80eef2f4570543,0,blue,Gerald Meerschaert,900.0,92,42,4,3,0,0,0.0,0.0,900.0
0c80eef2f4570543,1,red,Brad Tavares,900.0,285,152,2,1,0,0,0.0,0.0,900.0
0c80eef2f4570543,1,blue,Gerald Meerschaert,900.0,90,40,0,0,16,12,0.0,0.0,900.0
0c80eef2f4570543,2,red,Brad Tavares,900.0,118,54,0,0,62,43,130.0,290.0,610.0
0c80eef2f4570543,2,blue,Gerald Meerschaert,900.0,105,54,1,0,0,0,160.0,290.0,610.0
0c80eef2f4570543,3,red,Brad Tavares,900.0,108,59,0,0,50,38,210.0,330.0,570.0
0c80eef2f4570543,3,blue,Gerald Meerschaert,900.0,77,32,6,1,10,7,120.0,330.0,570.0
0c80eef2f4570543,4,red,Brad Tavares,900.0,21,15,0,0,0,0,660.0,790.0,110.0
0c80eef2f4570543,4,blue,Gerald Meerschaert,900.0,19,8,8,2,41,33,130.0,790.0,110.0
0c80eef2f4570543,5,red,Brad Tavares,900.0,25,9,0,0,1,0,110.0,680.0,220.0
0c80eef2f4570543,5,blue,Gerald Meerschaert,900.0,38,18,11,3,6,3,570.0,680.0,220.0
0c80eef2f4570543,6,red,Brad Tavares,900.0,181,100,0,0,14,8,0.0,0.0,900.0
0c80eef2f4570543,6,blue,Gerald Meerschaert,900.0,155,75,1,0,3,3,0.0,0.0,900.0
0c80eef2f4570543,7,red,Brad Tavares,900.0,71,39,1,0,0,0,390.0,390.0,510.0
0c80eef2f4570543,7,blue,Gerald Meerschaert,900.0,96,48,2,0,44,34,0.0,390.0,510.0
0c80eef2f4570543,8,red,Brad Tavares,900.0,125,63,0,0,21,15,10.0,160.0,740.0
0c80eef2f4570543,8,blue,Gerald Meerschaert,900.0,223,96,7,0,0,0,150.0,160.0,740.0
0c80eef2f4570543,9,red,Brad Tavares,900.0,127,65,3,1,0,0,0.0,0.0,900.0
0c80eef2f4570543,9,blue,Gerald Meerschaert,900.0,141,69,0,0,0,0,0.0,0.0,900.0
0c80eef2f4570543,10,red,Brad Tavares,900.0,61,38,0,0,2,1,60.0,240.0,660.0
0c80eef2f4570543,10,blue,Gerald Meerschaert,900.0,108,49,0,0,0,0,180.0,240.0,660.0
0c80eef2f4570543,11,red,Brad Tavares,900.0,131,62,1,0,0,0,100.0,130.0,770.0
0c80eef2f4570543,11,blue,Gerald Meerschaert,900.0,72,30,4,1,0,0,30.0,130.0,770.0
0c80eef2f4570543,12,red,Brad Tavares,900.0,21,12,0,0,0,0,660.0,730.0,170.0
0c80eef2f4570543,12,blue,Gerald Meerschaert,900.0,18,8,5,3,0,0,70.0,730.0,170.0
0c80eef2f4570543,13,red,Brad Tavares,900.0,104,53,0,0,8,7,210.0,210.0,690.0
0c80eef2f4570543,13,blue,Gerald Meerschaert,900.0,108,44,4,1,0,0,0.0,210.0,690.0
0c80eef2f4570543,14,red,Brad Tavares,900.0,43,22,12,7,0,0,310.0,340.0,560.0
0c80eef2f4570543,14,blue,Gerald Meerschaert,900.0,127,57,0,0,11,8,30.0,340.0,560.0
0c80eef2f4570543,15,red,Brad Tavares,900.0,112,59,2,1,0,0,180.0,180.0,720.0
0c80eef2f4570543,15,blue,Gerald Meerschaert,900.0,120,48,0,0,16,15,0.0,180.0,720.0
0c80eef2f4570543,16,red,Brad Tavares,900.0,96,56,5,5,62,31,120.0,200.0,700.0
0c80eef2f4570543,16,blue,Gerald Meerschaert,900.0,89,46,0,0,4,4,80.0,200.0,700.0
0c80eef2f4570543,17,red,Brad Tavares,900.0,80,34,0,0,50,38,10.0,240.0,660.0
0c80eef2f4570543,17,blue,Gerald Meerschaert,900.0,143,60,1,1,6,4,230.0,240.0,660.0
0c80eef2f4570543,18,red,Brad Tavares,900.0,74,30,9,6,3,1,150.0,150.0,750.0
0c80eef2f4570543,18,blue,Gerald Meerschaert,900.0,119,64,2,1,10,8,0.0,150.0,750.0
0c80eef2f4570543,19,red,Brad Tavares,900.0,177,77,0,0,0,0,0.0,0.0,900.0
0c80eef2f4570543,19,blue,Gerald Meerschaert,900.0,130,71,4,2,5,2,0.0,0.0,900.0
4b1aec2395ebca14,0,red,Victor Henry,900.0,188,82,0,0,0,0,0.0,180.0,720.0
4b1aec2395ebca14,0,blue,Pedro Falcao,900.0,197,91,8,3,13,12,180.0,180.0,720.0
4b1aec2395ebca14,1,red,Victor Henry,900.0,103,46,0,0,10,6,210.0,400.0,500.0
4b1aec2395ebca14,1,blue,Pedro Falcao,900.0,49,13,1,1,0,0,190.0,400.0,500.0
4b1aec2395ebca14,2,red,Victor Henry,900.0,290,137,6,3,10,8,110.0,160.0,740.0
4b1aec2395ebca14,2,blue,Pedro Falcao,900.0,171,69,5,1,30,15,50.0,160.0,740.0
4b1aec2395ebca14,3,red,Victor Henry,900.0,155,65,5,4,3,3,0.0,0.0,900.0
4b1aec2395ebca14,3,blue,Pedro Falcao,900.0,209,94,7,1,3,2,0.0,0.0,900.0
4b1aec2395ebca14,4,red,Victor Henry,900.0,361,167,5,3,5,3,0.0,0.0,900.0
4b1aec2395ebca14,4,blue,Pedro Falcao,900.0,162,72,17,5,0,0,0.0,0.0,900.0
4b1aec2395ebca14,5,red,Victor Henry,900.0,230,96,0,0,1,1,0.0,200.0,700.0
4b1aec2395ebca14,5,blue,Pedro Falcao,900.0,130,47,4,2,0,0,200.0,200.0,700.0
4b1aec2395ebca14,6,red,Victor Henry,900.0,99,47,3,0,0,0,0.0,630.0,270.0
4b1aec2395ebca14,6,blue,Pedro Falcao,900.0,31,12,10,6,6,5,630.0,630.0,270.0
4b1aec2395ebca14,7,red,Victor Henry,900.0,177,93,6,0,0,0,0.0,60.0,840.0
4b1aec2395ebca14,7,blue,Pedro Falcao,900.0,130,49,1,0,21,16,60.0,60.0,840.0
4b1aec2395ebca14,8,red,Victor Henry,900.0,176,93,0,0,0,0,270.0,360.0,540.0
4b1aec2395ebca14,8,blue,Pedro Falcao,900.0,58,24,14,2,0,0,90.0,360.0,540.0
4b1aec2395ebca14,9,red,Victor Henry,900.0,208,102,0,0,2,1,150.0,370.0,530.0
4b1aec2395ebca14,9,blue,Pedro Falcao,900.0,60,28,6,4,1,0,220.0,370.0,530.0
